date,willow_creek,azotea_tunnel,rio_chama_puente,abiquiu_reach_sideflows,chamita_reach_sideflows,rio_ojo_caliente,lobatos_gauge,rio_pueblo_taos,rio_nambe,rio_jemez,rio_puerco
2017-02-07,0.0,3.522945032778618,75.5,29.3,29.3,29.3,340.0,36.3,3.89,31.8,0.24
2017-02-08,0.0,11.575390821986888,79.1,33.3,33.3,33.3,355.0,37.1,3.9,32.9,0.15
2017-02-09,0.0,18.118003025718608,88.8,50.6,50.6,50.6,370.0,37.2,3.89,34.8,0.1
2017-02-10,0.0,23.65405950579929,97.8,63.7,63.7,63.7,415.0,38.1,4.96,39.2,0.07
2017-02-11,0.0,42.27534039334341,120.0,84.8,84.8,84.8,475.0,41.5,5.62,47.2,0.05
2017-02-12,0.0,37.745839636913765,152.0,94.8,94.8,94.8,550.0,44.8,5.63,109.0,0.05
2017-02-13,0.0,35.22945032778618,162.0,89.8,89.8,89.8,575.0,45.6,5.66,125.0,0.06
2017-02-14,0.0,27.17700453857791,140.0,76.4,76.4,76.4,590.0,44.6,5.85,97.2,0.06
2017-02-15,0.0,26.17044881492688,127.0,63.3,63.3,63.3,600.0,41.6,6.82,80.0,0.05
2017-02-16,0.0,36.236006051437215,123.0,62.1,62.1,62.1,535.0,40.1,6.51,68.1,0.05
2017-02-17,0.0,47.308119011598585,134.0,63.9,63.9,63.9,510.0,40.3,6.31,65.7,0.05
2017-02-18,0.0,50.83106404437721,149.0,64.0,64.0,64.0,528.0,41.9,6.41,67.0,0.62
2017-02-19,0.0,48.314674735249625,164.0,69.3,69.3,69.3,558.0,41.4,6.42,70.1,0.67
2017-02-20,0.0,40.26222894604136,163.0,66.9,66.9,66.9,582.0,41.4,7.11,68.5,0.48
2017-02-21,0.0,41.26878466969238,160.0,63.6,63.6,63.6,592.0,41.0,6.83,64.8,2.44
2017-02-22,0.0,63.413010590015126,187.0,71.5,71.5,71.5,602.0,42.5,6.93,75.2,3.27
2017-02-23,0.0,54.35400907715582,194.0,71.8,71.8,71.8,604.0,43.4,7.32,82.5,0.75
2017-02-24,0.0,37.745839636913765,148.0,59.3,59.3,59.3,563.0,41.1,4.2,70.4,0.11
2017-02-25,0.0,26.17044881492688,120.0,50.0,50.0,50.0,525.0,36.9,3.47,50.6,0.02
2017-02-26,0.0,29.693393847705494,136.0,52.8,52.8,52.8,470.0,39.1,6.99,56.0,0.01
2017-02-27,0.0,27.680282400403428,122.0,48.7,48.7,48.7,455.0,39.8,7.03,50.4,0.0
2017-02-28,0.0,20.13111447302068,116.0,49.0,49.0,49.0,471.0,46.2,6.31,51.2,0.0
2017-03-01,11.8387096774194,15.098335854765509,96.3,41.4,41.4,41.4,473.0,42.1,4.97,37.6,0.0
2017-03-02,11.8387096774194,29.693393847705494,104.0,40.2,40.2,40.2,452.0,39.5,4.42,36.9,0.0
2017-03-03,11.8387096774194,20.13111447302068,119.0,42.7,42.7,42.7,428.0,40.0,5.43,48.0,0.0
2017-03-04,11.8387096774194,28.183560262228944,124.0,45.3,45.3,45.3,422.0,41.4,5.24,49.0,0.0
2017-03-05,11.8387096774194,37.745839636913765,140.0,51.7,51.7,51.7,433.0,42.0,7.16,54.9,0.0
2017-03-06,11.8387096774194,33.71961674230963,149.0,56.8,56.8,56.8,463.0,40.6,6.23,61.9,0.0
2017-03-07,11.8387096774194,19.62783661119516,110.0,47.5,47.5,47.5,461.0,38.1,4.17,51.5,0.0
2017-03-08,11.8387096774194,24.660615229450325,128.0,50.8,50.8,50.8,439.0,40.0,5.4,54.2,0.0
2017-03-09,11.8387096774194,43.28189611699445,146.0,54.2,54.2,54.2,421.0,42.0,6.47,68.8,0.0
2017-03-10,11.8387096774194,71.9687342410489,188.0,63.2,63.2,63.2,438.0,44.2,6.88,90.9,0.0
2017-03-11,11.8387096774194,100.65557236510335,246.0,82.7,82.7,82.7,461.0,44.8,7.68,112.0,0.0
2017-03-12,11.8387096774194,136.8915784165406,304.0,97.3,97.3,97.3,490.0,44.2,8.74,115.0,0.0
2017-03-13,11.8387096774194,158.53252647503783,340.0,107.0,107.0,107.0,517.0,45.2,9.8,127.0,0.0
2017-03-14,11.8387096774194,213.3898134140192,393.0,118.0,118.0,118.0,558.0,49.1,9.59,141.0,0.0
2017-03-15,11.8387096774194,286.86838124054464,463.0,136.0,136.0,136.0,601.0,50.7,10.7,151.0,0.0
2017-03-16,11.8387096774194,349.2748361069087,567.0,171.0,171.0,171.0,650.0,56.0,11.3,162.0,0.0
2017-03-17,11.8387096774194,411.1780131114473,676.0,206.0,206.0,206.0,717.0,58.0,12.7,183.0,0.0
2017-03-18,11.8387096774194,494.7221381744831,810.0,232.0,232.0,232.0,789.0,61.1,13.9,192.0,0.0
2017-03-19,11.8387096774194,564.1744831064044,975.0,251.0,251.0,251.0,889.0,71.4,16.3,212.0,0.0
2017-03-20,11.8387096774194,591.3514876449824,1100.0,270.0,270.0,270.0,1030.0,75.9,15.1,212.0,0.0
2017-03-21,11.8387096774194,603.4301563287947,1160.0,281.0,281.0,281.0,1170.0,80.2,15.8,220.0,0.0
2017-03-22,11.8387096774194,609.4694906707009,1220.0,307.0,307.0,307.0,1310.0,83.6,16.6,223.0,0.0
2017-03-23,11.8387096774194,547.5663136661624,1190.0,334.0,334.0,334.0,1480.0,92.6,19.4,231.0,0.0
2017-03-24,11.8387096774194,468.0484114977307,1100.0,278.0,278.0,278.0,1640.0,108.0,18.2,208.0,0.0
2017-03-25,11.8387096774194,431.309127584468,971.0,244.0,244.0,244.0,1630.0,107.0,18.7,261.0,0.0
2017-03-26,11.8387096774194,425.2697932425617,946.0,241.0,241.0,241.0,1500.0,101.0,18.6,259.0,0.0
2017-03-27,11.8387096774194,379.9747856782652,861.0,232.0,232.0,232.0,1380.0,90.5,19.0,242.0,0.0
2017-03-28,11.8387096774194,349.2748361069087,879.0,236.0,236.0,236.0,1410.0,97.9,22.8,219.0,0.0
2017-03-29,11.8387096774194,328.6404437720625,860.0,207.0,207.0,207.0,1470.0,106.0,22.8,211.0,0.01
2017-03-30,11.8387096774194,339.7125567322239,827.0,185.0,185.0,185.0,1450.0,99.6,24.8,221.0,0.0
2017-03-31,11.8387096774194,360.8502269288956,901.0,197.0,197.0,197.0,1410.0,99.3,26.9,202.0,0.0
2017-04-01,292.433333333333,315.55521936459905,819.0,185.0,185.0,185.0,1390.0,97.8,26.5,188.0,0.0
2017-04-02,292.433333333333,295.9273827534039,778.0,178.0,178.0,178.0,1260.0,96.9,24.9,180.0,0.0
2017-04-03,292.433333333333,284.8552697932426,724.0,184.0,184.0,184.0,1180.0,92.1,24.7,223.0,0.0
2017-04-04,292.433333333333,260.6979324256177,685.0,193.0,193.0,193.0,1000.0,98.3,24.3,226.0,0.0
2017-04-05,292.433333333333,222.44881492687844,611.0,171.0,171.0,171.0,820.0,99.0,22.3,192.0,0.37
2017-04-06,292.433333333333,237.04387291981843,588.0,184.0,184.0,184.0,623.0,96.1,21.8,220.0,1.79
2017-04-07,292.433333333333,315.55521936459905,715.0,199.0,199.0,199.0,481.0,98.2,22.9,211.0,2.12
2017-04-08,292.433333333333,395.57639939485625,989.0,219.0,219.0,219.0,417.0,111.0,23.9,207.0,1.85
2017-04-09,292.433333333333,393.5632879475542,1100.0,239.0,239.0,239.0,408.0,124.0,25.6,215.0,1.21
2017-04-10,292.433333333333,363.8698940998487,989.0,227.0,227.0,227.0,423.0,122.0,25.2,212.0,4.6
2017-04-11,292.433333333333,365.8830055471508,952.0,228.0,228.0,228.0,423.0,116.0,24.3,203.0,3.77
2017-04-12,292.433333333333,421.2435703479576,1070.0,262.0,262.0,262.0,398.0,115.0,24.4,200.0,3.6
2017-04-13,292.433333333333,597.3908219868886,1530.0,321.0,321.0,321.0,423.0,129.0,25.9,225.0,3.14
2017-04-14,292.433333333333,713.1447302067573,1930.0,324.0,324.0,324.0,535.0,155.0,27.3,261.0,2.36
2017-04-15,292.433333333333,766.9954614220877,2190.0,349.0,349.0,349.0,643.0,191.0,27.6,265.0,3.58
2017-04-16,292.433333333333,792.662632375189,2310.0,426.0,426.0,426.0,780.0,202.0,28.4,271.0,2.84
2017-04-17,292.433333333333,822.3560262228946,2490.0,413.0,413.0,413.0,892.0,196.0,29.2,279.0,0.89
2017-04-18,292.433333333333,862.6182551689359,2750.0,402.0,402.0,402.0,947.0,210.0,30.8,283.0,0.37
2017-04-19,292.433333333333,916.9722642460918,3130.0,812.0,812.0,812.0,993.0,227.0,31.8,307.0,0.2
2017-04-20,292.433333333333,878.2198688855269,3280.0,921.0,921.0,921.0,1200.0,254.0,33.8,323.0,0.22
2017-04-21,292.433333333333,758.439737771054,2880.0,791.0,791.0,791.0,1430.0,252.0,33.6,309.0,8.45
2017-04-22,292.433333333333,763.472516389309,2720.0,608.0,608.0,608.0,1520.0,221.0,32.9,283.0,11.4
2017-04-23,292.433333333333,795.1790216843166,2780.0,604.0,604.0,604.0,1370.0,189.0,32.4,266.0,14.8
2017-04-24,292.433333333333,848.5264750378215,3110.0,751.0,751.0,751.0,1330.0,171.0,32.3,283.0,23.4
2017-04-25,292.433333333333,738.3086232980332,2790.0,668.0,668.0,668.0,1350.0,183.0,33.2,275.0,30.5
2017-04-26,292.433333333333,597.3908219868886,2080.0,480.0,480.0,480.0,1460.0,181.0,31.5,247.0,33.7
2017-04-27,292.433333333333,542.0302571860817,1740.0,408.0,408.0,408.0,1260.0,177.0,29.9,226.0,31.1
2017-04-28,292.433333333333,445.4009077155824,1450.0,366.0,366.0,366.0,1030.0,170.0,28.3,202.0,31.0
2017-04-29,292.433333333333,375.4452849218356,1160.0,306.0,306.0,306.0,1010.0,143.0,27.8,187.0,35.0
2017-04-30,292.433333333333,334.1765002521432,1010.0,276.0,276.0,276.0,937.0,127.0,25.9,180.0,32.8
2017-05-01,340.316129032258,292.9077155824508,966.0,293.0,293.0,293.0,866.0,115.0,25.7,176.0,24.3
2017-05-02,340.316129032258,222.952092788704,933.0,291.0,291.0,291.0,805.0,107.0,26.7,165.0,14.5
2017-05-03,340.316129032258,271.7700453857791,1120.0,337.0,337.0,337.0,746.0,110.0,28.0,170.0,10.5
2017-05-04,340.316129032258,391.0468986384266,1450.0,377.0,377.0,377.0,738.0,117.0,27.3,177.0,9.34
2017-05-05,340.316129032258,650.7382753403933,2210.0,502.0,502.0,502.0,799.0,126.0,28.8,198.0,6.38
2017-05-06,340.316129032258,890.8018154311649,3070.0,683.0,683.0,683.0,936.0,173.0,30.3,229.0,1.98
2017-05-07,340.316129032258,989.9475542107916,3500.0,667.0,667.0,667.0,1140.0,235.0,32.7,242.0,0.66
2017-05-08,340.316129032258,998.0,3920.0,755.0,755.0,755.0,1460.0,298.0,34.8,270.0,0.23
2017-05-09,340.316129032258,1023.6671709531012,4200.0,873.0,873.0,873.0,1680.0,410.0,37.4,267.0,0.14
2017-05-10,340.316129032258,934.5869894099848,3500.0,700.0,700.0,700.0,1920.0,698.0,38.7,250.0,4.85
2017-05-11,340.316129032258,753.4069591527988,2760.0,499.0,499.0,499.0,2290.0,720.0,37.0,218.0,15.9
2017-05-12,340.316129032258,757.9364599092285,2910.0,491.0,491.0,491.0,2250.0,688.0,36.0,203.0,20.5
2017-05-13,340.316129032258,895.3313161875946,3580.0,587.0,587.0,587.0,1560.0,674.0,36.5,208.0,29.6
2017-05-14,340.316129032258,947.6722138174482,3890.0,609.0,609.0,609.0,1330.0,674.0,39.4,212.0,34.8
2017-05-15,340.316129032258,982.9016641452343,3790.0,518.0,518.0,518.0,1640.0,650.0,40.5,200.0,30.0
2017-05-16,340.316129032258,988.437720625315,3590.0,486.0,486.0,486.0,2010.0,636.0,42.6,189.0,18.2
2017-05-17,340.316129032258,844.5002521432173,2890.0,363.0,363.0,363.0,2220.0,620.0,42.5,171.0,20.6
2017-05-18,340.316129032258,676.9087241553202,2450.0,295.0,295.0,295.0,2430.0,547.0,41.9,151.0,24.7
2017-05-19,340.316129032258,504.2844175491679,1870.0,229.0,229.0,229.0,2170.0,476.0,39.6,137.0,26.9
2017-05-20,340.316129032258,415.7075138678769,1610.0,192.0,192.0,192.0,1610.0,404.0,37.4,123.0,25.5
2017-05-21,340.316129032258,394.0665658093797,1730.0,187.0,187.0,187.0,1240.0,330.0,35.7,110.0,21.4
2017-05-22,340.316129032258,450.4336863338376,2050.0,201.0,201.0,201.0,1000.0,283.0,34.4,107.0,12.8
2017-05-23,340.316129032258,526.9319213313162,2220.0,201.0,201.0,201.0,929.0,265.0,35.3,112.0,8.62
2017-05-24,340.316129032258,671.3726676752395,2520.0,202.0,202.0,202.0,883.0,252.0,33.7,112.0,6.59
2017-05-25,340.316129032258,849.5330307614724,2910.0,217.0,217.0,217.0,981.0,252.0,34.9,117.0,3.65
2017-05-26,340.316129032258,902.8804841149772,2750.0,193.0,193.0,193.0,1200.0,272.0,37.1,119.0,0.93
2017-05-27,340.316129032258,950.6918809884014,2710.0,175.0,175.0,175.0,1400.0,271.0,38.3,108.0,0.23
2017-05-28,340.316129032258,852.5526979324256,2470.0,158.0,158.0,158.0,1500.0,266.0,38.3,96.4,0.06
2017-05-29,340.316129032258,869.6641452344932,2320.0,141.0,141.0,141.0,1590.0,256.0,36.6,85.3,0.03
2017-05-30,340.316129032258,933.5804336863338,2240.0,132.0,132.0,132.0,1560.0,255.0,34.1,85.9,0.02
2017-05-31,340.316129032258,976.3590519415028,2140.0,127.0,127.0,127.0,1610.0,252.0,35.0,84.1,0.3
2017-06-01,86.56,908.416540595058,1930.0,126.0,126.0,126.0,1710.0,242.0,35.0,88.7,2.31
2017-06-02,86.56,1040.7786182551688,2160.0,124.0,124.0,124.0,1850.0,242.0,37.1,85.6,2.9
2017-06-03,86.56,1021.6540595057992,2070.0,121.0,121.0,121.0,1870.0,245.0,37.8,81.8,2.71
2017-06-04,86.56,1027.6933938477057,2010.0,107.0,107.0,107.0,1870.0,242.0,37.2,73.3,1.7
2017-06-05,86.56,995.4836106908724,2050.0,107.0,107.0,107.0,1820.0,262.0,37.3,63.3,0.6
2017-06-06,86.56,996.9934442763488,2040.0,98.9,98.9,98.9,1910.0,296.0,39.6,59.3,0.11
2017-06-07,86.56,974.3459404942006,1900.0,88.5,88.5,88.5,2050.0,309.0,40.2,61.0,0.44
2017-06-08,86.56,987.9344427634896,1790.0,80.9,80.9,80.9,2120.0,315.0,40.2,58.0,11.2
2017-06-09,86.56,972.3328290468986,1650.0,72.5,72.5,72.5,2140.0,297.0,38.6,49.6,0.16
2017-06-10,86.56,989.9475542107916,1470.0,58.1,58.1,58.1,2060.0,261.0,36.5,44.7,0.03
2017-06-11,86.56,1001.5229450327786,1320.0,47.2,47.2,47.2,1920.0,244.0,34.3,36.3,0.01
2017-06-12,86.56,946.6656580937972,1120.0,39.9,39.9,39.9,1670.0,228.0,32.6,31.0,0.01
2017-06-13,86.56,890.2985375693394,978.0,37.4,37.4,37.4,1390.0,202.0,30.9,28.1,0.01
2017-06-14,86.56,778.0675743822491,832.0,34.3,34.3,34.3,1020.0,177.0,28.8,26.2,0.01
2017-06-15,86.56,734.7856782652545,743.0,29.8,29.8,29.8,879.0,141.0,26.4,22.1,0.01
2017-06-16,86.56,759.9495713565304,692.0,25.6,25.6,25.6,773.0,124.0,24.7,20.5,0.01
2017-06-17,86.56,814.8068582955118,664.0,23.9,23.9,23.9,771.0,110.0,23.2,20.7,0.01
2017-06-18,86.56,866.1412002017146,651.0,22.7,22.7,22.7,841.0,93.3,21.9,21.5,0.01
2017-06-19,86.56,874.1936459909228,635.0,20.6,20.6,20.6,922.0,88.1,21.6,20.1,0.01
2017-06-20,86.56,827.3888048411497,574.0,17.4,17.4,17.4,1010.0,83.9,20.2,17.9,0.01
2017-06-21,86.56,769.5118507312153,542.0,15.7,15.7,15.7,994.0,75.7,19.6,15.3,0.01
2017-06-22,86.56,671.875945537065,494.0,14.7,14.7,14.7,986.0,69.0,18.3,16.5,0.0
2017-06-23,86.56,602.9268784669692,447.0,14.6,14.6,14.6,861.0,64.3,17.1,16.1,0.01
2017-06-24,86.56,547.5663136661624,396.0,13.5,13.5,13.5,688.0,56.0,16.7,15.0,0.0
2017-06-25,86.56,502.7745839636913,367.0,11.9,11.9,11.9,557.0,53.6,16.1,15.1,0.01
2017-06-26,86.56,452.9500756429652,336.0,10.0,10.0,10.0,543.0,51.8,15.7,14.4,0.01
2017-06-27,86.56,376.4518406454866,328.0,8.62,8.62,8.62,601.0,47.2,14.5,15.1,0.01
2017-06-28,86.56,363.8698940998487,279.0,7.64,7.64,7.64,516.0,43.0,21.1,14.3,0.0
2017-06-29,86.56,298.94704992435703,236.0,5.66,5.66,5.66,383.0,41.6,24.8,12.0,0.0
2017-06-30,86.56,268.750378214826,205.0,6.02,6.02,6.02,324.0,39.2,26.7,10.7,0.0
2017-07-01,1.79064516129032,245.59959657085224,190.0,6.75,6.75,6.75,332.0,37.7,27.1,10.9,0.01
2017-07-02,1.79064516129032,234.5274836106909,188.0,6.24,6.24,6.24,484.0,37.0,26.9,12.6,0.02
2017-07-03,1.79064516129032,193.761976802824,177.0,5.95,5.95,5.95,477.0,35.1,26.5,12.3,0.01
2017-07-04,1.79064516129032,171.11447302067575,163.0,5.96,5.96,5.96,436.0,32.6,26.5,11.7,0.0
2017-07-05,1.79064516129032,156.51941502773573,152.0,5.88,5.88,5.88,389.0,30.8,26.4,11.8,0.0
2017-07-06,1.79064516129032,143.43419062027232,140.0,6.16,6.16,6.16,350.0,30.0,26.2,12.2,0.0
2017-07-07,1.79064516129032,127.32929904185576,129.0,6.54,6.54,6.54,314.0,31.6,21.7,11.8,0.0
2017-07-08,1.79064516129032,145.44730206757438,124.0,6.61,6.61,6.61,253.0,30.5,21.8,12.3,0.0
2017-07-09,1.79064516129032,146.4538577912254,133.0,6.11,6.11,6.11,225.0,29.2,22.4,14.6,0.02
2017-07-10,1.79064516129032,146.4538577912254,139.0,5.9,5.9,5.9,207.0,28.5,22.1,16.6,0.02
2017-07-11,1.79064516129032,122.2965204236006,113.0,5.84,5.84,5.84,205.0,27.1,22.2,14.8,0.0
2017-07-12,1.79064516129032,144.94402420574886,128.0,5.86,5.86,5.86,182.0,25.3,24.2,14.2,0.0
2017-07-13,1.79064516129032,129.84568835098335,150.0,6.02,6.02,6.02,167.0,24.4,19.1,14.8,0.09
2017-07-14,1.79064516129032,152.4931921331316,141.0,5.72,5.72,5.72,182.0,23.4,7.37,28.9,0.04
2017-07-15,1.79064516129032,278.8159354513364,159.0,5.74,5.74,5.74,321.0,23.7,9.42,18.0,0.01
2017-07-16,1.79064516129032,302.9732728189612,209.0,6.4,6.4,6.4,485.0,25.1,9.3,16.8,0.0
2017-07-17,1.79064516129032,253.6520423600605,240.0,5.89,5.89,5.89,533.0,22.8,9.35,18.4,0.0
2017-07-18,1.79064516129032,209.36359051941503,187.0,5.65,5.65,5.65,489.0,20.2,9.46,20.9,1.88
2017-07-19,1.79064516129032,229.9979828542612,191.0,5.46,5.46,5.46,442.0,20.2,9.59,21.9,0.05
2017-07-20,1.79064516129032,156.51941502773573,150.0,5.33,5.33,5.33,394.0,19.5,17.6,20.0,0.02
2017-07-21,1.79064516129032,137.39485627836612,138.0,5.39,5.39,5.39,328.0,18.9,22.2,15.5,0.02
2017-07-22,1.79064516129032,132.86535552193644,127.0,6.07,6.07,6.07,242.0,18.4,22.2,13.7,0.01
2017-07-23,1.79064516129032,122.79979828542612,135.0,6.73,6.73,6.73,193.0,18.0,21.9,15.0,0.01
2017-07-24,1.79064516129032,98.6424609178013,129.0,6.66,6.66,6.66,167.0,16.6,21.9,19.9,0.0
2017-07-25,1.79064516129032,149.97680282400404,139.0,7.15,7.15,7.15,189.0,15.4,21.8,17.1,0.0
2017-07-26,1.79064516129032,172.6243066061523,244.0,7.53,7.53,7.53,203.0,13.4,21.7,17.2,0.0
2017-07-27,1.79064516129032,131.85879979828542,178.0,8.02,8.02,8.02,218.0,18.3,18.6,15.3,0.0
2017-07-28,1.79064516129032,118.77357539082196,191.0,7.57,7.57,7.57,201.0,26.0,5.7,19.8,0.03
2017-07-29,1.79064516129032,179.166918809884,193.0,14.3,14.3,14.3,221.0,31.9,5.69,21.9,0.01
2017-07-30,1.79064516129032,216.91275844679777,197.0,11.9,11.9,11.9,231.0,27.6,5.67,26.4,0.0
2017-07-31,1.79064516129032,190.7423096318709,203.0,15.3,15.3,15.3,264.0,29.2,5.71,32.4,9.89
2017-08-01,2.06451612903226,158.53252647503783,172.0,19.2,19.2,19.2,321.0,25.1,5.82,39.8,3.46
2017-08-02,2.06451612903226,123.30307614725164,147.0,14.5,14.5,14.5,288.0,22.7,5.87,37.6,15.6
2017-08-03,2.06451612903226,167.5915279878971,140.0,12.8,12.8,12.8,260.0,21.6,5.87,29.2,39.1
2017-08-04,2.06451612903226,139.4079677256682,156.0,12.4,12.4,12.4,237.0,24.2,14.5,20.7,4.77
2017-08-05,2.06451612903226,152.99646999495712,187.0,12.7,12.7,12.7,287.0,22.6,17.5,22.9,8.66
2017-08-06,2.06451612903226,184.7029752899647,189.0,15.1,15.1,15.1,282.0,25.0,17.7,24.1,3.08
2017-08-07,2.06451612903226,218.42259203227437,204.0,25.0,25.0,25.0,275.0,37.3,17.2,18.5,5.24
2017-08-08,2.06451612903226,171.61775088250124,199.0,27.0,27.0,27.0,270.0,33.1,17.1,16.5,21.0
2017-08-09,2.06451612903226,135.88502269288955,205.0,22.2,22.2,22.2,274.0,32.1,16.9,15.6,14.6
2017-08-10,2.06451612903226,106.19162884518406,143.0,18.1,18.1,18.1,256.0,25.8,16.9,14.9,3.13
2017-08-11,2.06451612903226,93.1064044377206,123.0,16.5,16.5,16.5,232.0,25.8,15.2,15.6,0.95
2017-08-12,2.06451612903226,98.1391830559758,140.0,17.1,17.1,17.1,205.0,29.9,14.4,20.4,0.94
2017-08-13,2.06451612903226,105.18507312153302,112.0,15.6,15.6,15.6,184.0,23.6,14.3,20.1,5.64
2017-08-14,2.06451612903226,99.14677861825515,100.0,14.1,14.1,14.1,168.0,20.9,12.8,18.2,1.69
2017-08-15,2.06451612903226,66.43267776096822,89.8,13.0,13.0,13.0,162.0,21.2,11.8,15.9,0.37
2017-08-16,2.06451612903226,54.35400907715582,83.1,11.9,11.9,11.9,151.0,18.0,11.5,13.7,0.25
2017-08-17,2.06451612903226,43.78517397881996,76.9,12.4,12.4,12.4,138.0,17.0,11.6,12.6,0.24
2017-08-18,2.06451612903226,31.203227433182043,72.6,12.1,12.1,12.1,138.0,14.9,14.2,13.2,0.24
2017-08-19,2.06451612903226,22.144225920322743,68.5,11.1,11.1,11.1,124.0,12.7,15.5,13.6,0.24
2017-08-20,2.06451612903226,19.12455874936964,66.4,11.8,11.8,11.8,117.0,14.4,15.5,13.5,0.27
2017-08-21,2.06451612903226,20.13111447302068,65.3,12.9,12.9,12.9,106.0,22.7,11.7,13.9,5.38
2017-08-22,2.06451612903226,20.63439233484619,79.1,13.3,13.3,13.3,91.0,24.7,9.17,16.0,4.07
2017-08-23,2.06451612903226,38.24911749873928,93.1,14.4,14.4,14.4,94.0,23.0,9.15,20.1,0.67
2017-08-24,2.06451612903226,19.12455874936964,74.5,15.3,15.3,15.3,101.0,23.0,9.16,21.4,0.32
2017-08-25,2.06451612903226,42.27534039334341,76.1,11.0,11.0,11.0,124.0,22.8,9.15,19.3,0.25
2017-08-26,2.06451612903226,21.640948058497223,67.2,11.4,11.4,11.4,136.0,19.6,9.2,17.3,0.24
2017-08-27,2.06451612903226,18.621280887544124,63.6,11.6,11.6,11.6,146.0,17.3,9.12,15.7,0.24
2017-08-28,2.06451612903226,15.601613716591022,63.7,11.4,11.4,11.4,125.0,15.1,11.4,16.8,0.23
2017-08-29,2.06451612903226,9.56227937468482,61.3,11.6,11.6,11.6,114.0,12.5,12.6,17.3,0.25
2017-08-30,2.06451612903226,13.588502269288956,59.6,11.0,11.0,11.0,87.0,14.0,14.2,17.2,0.36
2017-08-31,2.06451612903226,9.56227937468482,55.1,10.3,10.3,10.3,70.0,15.5,15.2,15.5,1.57
2017-09-01,0.0,6.54261220373172,53.0,10.8,10.8,10.8,61.0,13.1,15.2,15.4,0.31
2017-09-02,0.0,5.536056480080686,53.6,11.1,11.1,11.1,87.0,12.0,15.2,15.6,0.26
2017-09-03,0.0,6.039334341906203,48.5,9.91,9.91,9.91,110.0,10.5,15.1,13.5,0.23
2017-09-04,0.0,24.15733736762481,49.1,9.29,9.29,9.29,99.0,10.4,15.2,12.9,0.24
2017-09-05,0.0,16.608169440242055,52.3,8.69,8.69,8.69,87.0,10.1,15.3,11.5,0.25
2017-09-06,0.0,5.032778618255169,46.3,7.84,7.84,7.84,85.0,7.84,15.2,11.5,0.26
2017-09-07,0.0,4.529500756429652,41.8,8.62,8.62,8.62,89.0,10.2,15.1,13.0,0.28
2017-09-08,0.0,4.026222894604135,39.8,8.76,8.76,8.76,75.0,11.9,15.1,15.4,0.27
2017-09-09,0.0,4.026222894604135,39.6,8.69,8.69,8.69,93.0,11.2,15.0,14.3,0.24
2017-09-10,0.0,3.522945032778618,38.8,9.12,9.12,9.12,73.0,10.4,14.8,13.8,0.24
2017-09-11,0.0,6.039334341906203,37.4,8.51,8.51,8.51,70.0,9.94,14.7,13.3,0.24
2017-09-12,0.0,11.575390821986888,37.5,10.3,10.3,10.3,58.0,8.76,14.7,13.5,0.24
2017-09-13,0.0,5.536056480080686,42.7,10.1,10.1,10.1,63.0,7.56,14.8,14.7,0.26
2017-09-14,0.0,4.529500756429652,39.7,9.88,9.88,9.88,67.0,8.37,14.9,13.8,0.25
2017-09-15,0.0,49.824508320726174,46.3,9.9,9.9,9.9,76.0,7.55,14.9,13.8,0.26
2017-09-16,0.0,15.098335854765509,54.7,9.77,9.77,9.77,78.0,9.36,14.8,13.2,0.2
2017-09-17,0.0,9.56227937468482,42.2,9.9,9.9,9.9,84.0,8.31,14.7,13.5,0.21
2017-09-18,0.0,11.072112960161371,45.2,9.0,9.0,9.0,89.0,8.45,14.6,12.9,0.21
2017-09-19,0.0,6.039334341906203,42.8,9.08,9.08,9.08,99.0,7.37,14.5,12.1,0.16
2017-09-20,0.0,3.522945032778618,37.3,8.92,8.92,8.92,78.0,7.98,14.6,11.9,0.1
2017-09-21,0.0,2.5163893091275846,35.2,8.9,8.9,8.9,64.0,8.12,17.9,11.5,0.05
2017-09-22,0.0,1.5098335854765508,34.4,8.58,8.58,8.58,65.0,7.52,15.3,11.8,0.03
2017-09-23,0.0,80.52445789208271,42.0,9.37,9.37,9.37,53.0,8.22,7.62,13.1,0.01
2017-09-24,0.0,90.08673726676751,85.6,10.8,10.8,10.8,49.0,11.7,3.02,14.3,0.0
2017-09-25,0.0,34.72617246596066,66.2,11.3,11.3,11.3,58.0,9.55,3.03,12.2,0.0
2017-09-26,0.0,24.660615229450325,51.1,11.4,11.4,11.4,109.0,9.17,3.05,18.4,0.0
2017-09-27,0.0,19.62783661119516,62.7,14.1,14.1,14.1,137.0,14.6,3.14,89.5,0.29
2017-09-28,0.0,105.18507312153302,174.0,32.1,32.1,32.1,151.0,34.2,3.19,63.7,79.0
2017-09-29,0.0,128.8391326273323,274.0,37.2,37.2,37.2,171.0,54.2,3.22,57.6,262.0
2017-09-30,0.0,218.42259203227437,332.0,42.3,42.3,42.3,196.0,57.0,3.25,64.6,2740.0
2017-10-01,0.0,181.6833081190116,601.0,57.2,57.2,57.2,279.0,48.6,3.26,63.9,1040.0
2017-10-02,0.0,134.87846696923853,269.0,39.8,39.8,39.8,389.0,39.2,3.26,55.5,1940.0
2017-10-03,0.0,89.08018154311648,197.0,25.7,25.7,25.7,371.0,36.4,3.27,42.6,1860.0
2017-10-04,0.0,82.03429147755925,166.0,21.4,21.4,21.4,278.0,35.3,3.35,40.7,2120.0
